Address	ID	Name	Photos
"-2.124816, 114.627844"	1542	"Katunjung,  Mantangai,  Kapuas,  Central Borneo,  Indonesia"	https://s3.amazonaws.com/prettyearthimages/newImage1542.JPG
"-2.119669, 114.620935"	1543	"Tumbang Muroi,  Mantangai,  Kapuas,  Central Borneo,  Indonesia"	https://s3.amazonaws.com/prettyearthimages/newImage1543.JPG
"37.246042, -7.286028"	1544	"N-431,  Isla Cristina,  Huelva,  Andalusia,  Spain,  21410"	https://s3.amazonaws.com/prettyearthimages/newImage1544.JPG
"37.245107, -7.284362"	1545	"N-431,  Isla Cristina,  Huelva,  Andalusia,  Spain,  21410"	https://s3.amazonaws.com/prettyearthimages/newImage1545.JPG
"37.197326, -7.364796"	1546	"1I,  Calle Valdejudíos,  Ayamonte,  Huelva,  Andalusia,  Spain,  21409"	https://s3.amazonaws.com/prettyearthimages/newImage1546.JPG
"-31.517649, 135.990296"	1548	"Gairdner,  South Australia,  Australia,  5710"	https://s3.amazonaws.com/prettyearthimages/newImage1548.JPG
"52.451614, 158.205391"	1550	"Yelizovsky District,  Kamchatka Krai,  Russia"	https://s3.amazonaws.com/prettyearthimages/newImage1550.JPG
"67.398529, -161.671272"	1551	"99752,  Kotzebue,  Alaska,  United States"	https://s3.amazonaws.com/prettyearthimages/newImage1551.JPG
"-38.428089, -68.885829"	1553	"Ruta Provincial 50,  Confluencia Department,  Neuquén Province,  Argentina"	https://s3.amazonaws.com/prettyearthimages/newImage1553.JPG
"-37.836182, -69.863155"	1556	"Ruta Nacional 40,  Loncopué Department,  Neuquén Province,  Argentina"	https://s3.amazonaws.com/prettyearthimages/newImage1556.JPG
"-38.738352, -62.946917"	1557	"Ruta Nacional 22,  Villarino Partido,  Buenos Aires Province,  Argentina"	https://s3.amazonaws.com/prettyearthimages/newImage1557.JPG
"38.487491, -109.678409"	1558	"Potash Road,  Moab,  San Juan County,  Utah,  United States,  84532"	https://s3.amazonaws.com/prettyearthimages/newImage1558.JPG
"38.471502, -109.681571"	1559	"Potash Road,  Moab,  San Juan County,  Utah,  United States,  84532"	https://s3.amazonaws.com/prettyearthimages/newImage1559.JPG
"41.283775, -112.275232"	1560	"Unnamed Road,  Ogden,  Weber County,  Utah,  United States,  84404"	https://s3.amazonaws.com/prettyearthimages/newImage1560.JPG
"57.368198, 162.515293"	1561	"Karaginsky District,  Kamchatka Krai,  Russia"	https://s3.amazonaws.com/prettyearthimages/newImage1561.JPG
"53.199039, 159.848706"	1563	"Yelizovsky District,  Kamchatka Krai,  Russia"	https://s3.amazonaws.com/prettyearthimages/newImage1563.JPG
"70.874223, -156.213188"	1565	"Winter Trail,  North Slope,  Alaska,  United States"	https://s3.amazonaws.com/prettyearthimages/newImage1565.JPG
"30.259146, 38.300166"	1567	"74742,  Al Jowf,  Saudi Arabia"	https://s3.amazonaws.com/prettyearthimages/newImage1567.JPG
"30.183423, 38.365054"	1568	"74916,  Al Jowf,  Saudi Arabia"	https://s3.amazonaws.com/prettyearthimages/newImage1568.JPG
"24.551374, 54.479424"	1569	"Sheikh Khalifa Highway,  Yas Island,  Abu Dhabi,  Abu Dhabi,  United Arab Emirates"	https://s3.amazonaws.com/prettyearthimages/newImage1569.JPG
"24.526819, 54.553614"	1572	"Sheikh Khalifa Highway,  Yas Island,  Abu Dhabi,  Abu Dhabi,  United Arab Emirates"	https://s3.amazonaws.com/prettyearthimages/newImage1572.JPG
"38.864777, 33.40229"	1574	"Kayacık Caddesi,  Şereflikoçhisar,  Ankara Province,  Turkey"	https://s3.amazonaws.com/prettyearthimages/newImage1574.JPG
"38.999109, 33.404297"	1578	"E90,  Şereflikoçhisar,  Ankara Province,  Turkey"	https://s3.amazonaws.com/prettyearthimages/newImage1578.JPG
"34.669704, 135.478018"	1579	"Unnamed Road,  北２,  3 Chome,  Chiyozaki,  Nishi Ward,  Osaka,  Osaka Prefecture,  Japan,  550-0023"	https://s3.amazonaws.com/prettyearthimages/newImage1579.JPG
"42.5814, -95.692367"	1582	"979,  650th Street,  Washta,  Willow,  Cherokee County,  Iowa,  United States,  51061"	https://s3.amazonaws.com/prettyearthimages/newImage1582.JPG
"37.097117, -5.909308"	1583	"SE-428,  Utrera,  Sevilla,  Andalusia,  Spain,  41727"	https://s3.amazonaws.com/prettyearthimages/newImage1583.JPG
"41.287273, -112.27749"	1584	"Unnamed Road,  Ogden,  Weber County,  Utah,  United States,  84404"	https://s3.amazonaws.com/prettyearthimages/newImage1584.JPG
"41.287439, -112.26807"	1585	"Unnamed Road,  Ogden,  Weber County,  Utah,  United States,  84404"	https://s3.amazonaws.com/prettyearthimages/newImage1585.JPG
"36.897608, -6.273935"	1588	"CA-9027,  Trebujena,  Cádiz,  Andalusia,  Spain,  11560"	https://s3.amazonaws.com/prettyearthimages/newImage1588.JPG
"37.489485, -122.199265"	1589	"Rose Avenue,  Redwood City,  San Mateo County,  California,  United States,  94063"	https://s3.amazonaws.com/prettyearthimages/newImage1589.JPG
"24.855289, 55.008438"	1591	"Seih Shuaib - Al Fayah Truck Road,  Al Jarf,  Dubai,  Dubai,  United Arab Emirates"	https://s3.amazonaws.com/prettyearthimages/newImage1591.JPG
"52.171119, 5.129424"	1592	"Bert Bospad,  Westbroek,  The Netherlands"	https://s3.amazonaws.com/prettyearthimages/newImage1592.JPG
"-50.119473, -69.128006"	1594	"Ruta Provincial 17,  Corpen Aike Department,  Santa Cruz Province, Argentina,  Argentina"	https://s3.amazonaws.com/prettyearthimages/newImage1594.JPG
"-50.11485, -69.102343"	1595	"Ruta Provincial 17,  Corpen Aike Department,  Santa Cruz Province, Argentina,  Argentina"	https://s3.amazonaws.com/prettyearthimages/newImage1595.JPG
"24.872587, 55.134512"	1598	"Unnamed Road,  Dubai,  Dubai,  United Arab Emirates"	https://s3.amazonaws.com/prettyearthimages/newImage1598.JPG
"24.559741, 54.771362"	1600	"Sheikh Maktoum Bin Rashid Road,  Al Shahama,  Al Rahba,  Abu Dhabi,  United Arab Emirates"	https://s3.amazonaws.com/prettyearthimages/newImage1600.JPG
"43.664954, 5.689162"	1606	"1213,  Chemin de la Neuve à la Seouve,  Jouques,  Bouches-du-Rhone,  Provence-Alpes-Côte d'Azur,  France,  13490"	https://s3.amazonaws.com/prettyearthimages/newImage1606.JPG
"37.402543, -6.805253"	1607	"N-435,  Beas,  Huelva,  Andalusia,  Spain"	https://s3.amazonaws.com/prettyearthimages/newImage1607.JPG
"37.408696, -6.797603"	1608	"Unnamed Road,  Beas,  Huelva,  Andalusia,  Spain,  21630"	https://s3.amazonaws.com/prettyearthimages/newImage1608.JPG
"37.413762, -6.783334"	1609	"HV-5114,  Beas,  Huelva,  Andalusia,  Spain,  21630"	https://s3.amazonaws.com/prettyearthimages/newImage1609.JPG
"43.761472, 5.446742"	1610	"Chemin de Gastoule,  Parc Naturel régional du Luberon,  Cucuron,  Vaucluse,  Provence-Alpes-Côte d'Azur,  France,  84160"	https://s3.amazonaws.com/prettyearthimages/newImage1610.JPG
"38.909325, -77.040843"	1611	"1779,  Massachusetts Avenue Northwest,  Downtown,  Washington,  District of Columbia,  United States,  20036"	https://s3.amazonaws.com/prettyearthimages/newImage1611.JPG
"52.900645, 6.577099"	1612	"Unnamed Road,  Zwiggelte,  Midden-Drenthe,  Drenthe,  The Netherlands,  9433"	https://s3.amazonaws.com/prettyearthimages/newImage1612.JPG
"37.147384, -8.524998"	1613	"N125,  Faro District,  Portugal"	https://s3.amazonaws.com/prettyearthimages/newImage1613.JPG
"37.148816, -8.524794"	1614	"N125,  Faro District,  Portugal"	https://s3.amazonaws.com/prettyearthimages/newImage1614.JPG
"52.707232, 7.071183"	1615	"Dritter Reihenweg,  Twist,  Lower Saxony,  Germany,  49767"	https://s3.amazonaws.com/prettyearthimages/newImage1615.JPG
"-32.064781, 135.38689"	1617	"Yardea,  South Australia,  Australia,  5601"	https://s3.amazonaws.com/prettyearthimages/newImage1617.JPG
"-32.016179, 135.437101"	1618	"5710,  South Australia,  Australia"	https://s3.amazonaws.com/prettyearthimages/newImage1618.JPG
"44.487063, 60.865137"	1620	"Muynak District,  Republic of Karakalpakstan,  Uzbekistan"	https://s3.amazonaws.com/prettyearthimages/newImage1620.JPG
"43.269568, 59.152901"	1623	"4P173,  Muynak District,  Republic of Karakalpakstan,  Uzbekistan"	https://s3.amazonaws.com/prettyearthimages/newImage1623.JPG
"39.77735, -98.489355"	1626	"Unnamed Road,  Lebanon,  Esbon,  Jewell County,  Kansas,  United States,  66952"	https://s3.amazonaws.com/prettyearthimages/newImage1626.JPG
"-33.476187, 122.29956"	1628	"Mount Ney Road,  Wittenoom Hills,  Western Australia,  Australia,  6450"	https://s3.amazonaws.com/prettyearthimages/newImage1628.JPG
"-33.2678, 122.219952"	1629	"Dempster Road,  Mount Ney,  Western Australia,  Australia,  6447"	https://s3.amazonaws.com/prettyearthimages/newImage1629.JPG
"48.877147, 2.343883"	1630	"2-10,  Passage Briare,  9e Arrondissement,  Paris,  Paris,  Île-de-France,  France,  75009"	https://s3.amazonaws.com/prettyearthimages/newImage1630.JPG
"67.110567, -163.51646"	1634	"99752,  Kotzebue,  Alaska,  United States"	https://s3.amazonaws.com/prettyearthimages/newImage1634.JPG
"30.554852, 48.258407"	1636	"Ahvaz-Khorramshahr Old Road,  Khorramshahr,  Khuzestan,  Iran"	https://s3.amazonaws.com/prettyearthimages/newImage1636.JPG
"30.524635, 48.257699"	1637	"Ahvaz-Khorramshahr Old Road,  Khorramshahr,  Khuzestan,  Iran"	https://s3.amazonaws.com/prettyearthimages/newImage1637.JPG
"30.546278, 48.207016"	1639	"Ahvaz-Khorramshahr Road,  Khorramshahr,  Khuzestan,  Iran"	https://s3.amazonaws.com/prettyearthimages/newImage1639.JPG
"30.521678, 48.21826"	1640	"37,  Khorramshahr,  Khuzestan,  Iran"	https://s3.amazonaws.com/prettyearthimages/newImage1640.JPG
"30.572276, 48.249674"	1641	"Ahvaz-Khorramshahr Old Road,  Khorramshahr,  Khuzestan,  Iran"	https://s3.amazonaws.com/prettyearthimages/newImage1641.JPG
"68.986534, -163.062634"	1643	"North Slope,  Alaska,  United States"	https://s3.amazonaws.com/prettyearthimages/newImage1643.JPG
"68.988934, -163.054738"	1644	"North Slope,  Alaska,  United States"	https://s3.amazonaws.com/prettyearthimages/newImage1644.JPG
"65.831292, -169.007113"	1645	Diomede Ilands	https://s3.amazonaws.com/prettyearthimages/newImage1645.JPG
"65.828076, -169.013056"	1646	Diomede Ilands	https://s3.amazonaws.com/prettyearthimages/newImage1646.JPG
"65.819077, -169.075691"	1648	"Chukotsky District,  Chukotka Autonomous Okrug,  Russia"	https://s3.amazonaws.com/prettyearthimages/newImage1648.JPG
"43.383424, 144.012104"	1652	"道道664号線,  Moashoro,  Ashoro,  Ashoro District,  Hokkaido,  Japan"	https://s3.amazonaws.com/prettyearthimages/newImage1652.JPG
"43.384422, 144.011203"	1653	"道道664号線,  Moashoro,  Ashoro,  Ashoro District,  Hokkaido,  Japan"	https://s3.amazonaws.com/prettyearthimages/newImage1653.JPG
"58.745544, -137.434637"	1655	"99826,  Gustavus,  Alaska,  United States"	https://s3.amazonaws.com/prettyearthimages/newImage1655.JPG
"30.277308, 38.434878"	1657	"65,  Al Jowf,  Saudi Arabia"	https://s3.amazonaws.com/prettyearthimages/newImage1657.JPG
"38.781564, -9.499429"	1660	"Estrada do Cabo da Roca,  Sintra,  Lisbon,  Portugal,  2705"	https://s3.amazonaws.com/prettyearthimages/newImage1660.JPG
"43.648455, 7.147239"	1661	"Promenade de l'Hippodrome,  Cagnes-sur-Mer,  Alpes-Maritimes,  Provence-Alpes-Côte d'Azur,  France,  06800"	https://s3.amazonaws.com/prettyearthimages/newImage1661.JPG
"43.659972, 7.211002"	1662	"Boulevard Jacqueline Auriol Inférieur,  Nice Côte d'Azur Airport,  Nice,  Alpes-Maritimes,  Provence-Alpes-Côte d'Azur,  France,  06200"	https://s3.amazonaws.com/prettyearthimages/newImage1662.JPG
"30.549761, 48.266003"	1663	"Ahvaz-Khorramshahr Old Road,  Khorramshahr,  Khuzestan,  Iran"	https://s3.amazonaws.com/prettyearthimages/newImage1663.JPG
"40.772665, -86.124857"	1664	"758,  North Eel River Cemetery Road,  Peru,  Peru,  Miami County,  Indiana,  United States,  46970"	https://s3.amazonaws.com/prettyearthimages/newImage1664.JPG
"-41.27929, 174.784713"	1666	"80A,  Waterloo Quay,  Pipitea,  Wellington,  Wellington,  New Zealand,  6011"	https://s3.amazonaws.com/prettyearthimages/newImage1666.JPG
"35.617156, -80.885719"	1668	"213,  Morgan Bluff Road,  Mooresville,  Davidson,  Iredell County,  North Carolina,  United States,  28117"	https://s3.amazonaws.com/prettyearthimages/newImage1668.JPG
"40.078433, 116.604767"	1669	"Hangping North Road,  Chaoyang,  Beijing,  Beijing,  China,  100621"	https://s3.amazonaws.com/prettyearthimages/newImage1669.JPG
"30.823593, 7.905156"	1672	"Ouargla,  Algeria"	https://s3.amazonaws.com/prettyearthimages/newImage1672.JPG
"30.998542, 7.930616"	1673	"Ouargla,  Algeria"	https://s3.amazonaws.com/prettyearthimages/newImage1673.JPG
"30.388285, 7.900532"	1674	"M.L.N Road,  Ouargla,  Algeria"	https://s3.amazonaws.com/prettyearthimages/newImage1674.JPG
"30.595033, 7.928406"	1675	"M.L.N Road,  Ouargla,  Algeria"	https://s3.amazonaws.com/prettyearthimages/newImage1675.JPG
"27.993407, 48.781569"	1676	"611,  Eastern Province,  Saudi Arabia,  39214"	https://s3.amazonaws.com/prettyearthimages/newImage1676.JPG
"35.359601, 138.732278"	1681	"県道152号線,  Kitayama,  Fujinomiya,  Shizuoka Prefecture,  Japan"	https://s3.amazonaws.com/prettyearthimages/newImage1681.JPG
"-67.311189, -66.668359"	1683	Antarctica	https://s3.amazonaws.com/prettyearthimages/newImage1683.JPG
"16.001822, 11.365184"	1684	"Goure,  Zinder,  Niger"	https://s3.amazonaws.com/prettyearthimages/newImage1684.JPG
"23.624945, -77.862596"	1685	The Bahamas	https://s3.amazonaws.com/prettyearthimages/newImage1685.JPG
"24.553291, -78.368053"	1686	"North Andros,  The Bahamas"	https://s3.amazonaws.com/prettyearthimages/newImage1686.JPG
"24.696076, -78.370199"	1687	The Bahamas	https://s3.amazonaws.com/prettyearthimages/newImage1687.JPG
"24.693269, -78.272181"	1688	"North Andros,  The Bahamas"	https://s3.amazonaws.com/prettyearthimages/newImage1688.JPG
"23.474977, -75.852614"	1689	"Exuma,  The Bahamas"	https://s3.amazonaws.com/prettyearthimages/newImage1689.JPG
"28.18554, 48.638586"	1690	"611,  Eastern Province,  Saudi Arabia,  39231"	https://s3.amazonaws.com/prettyearthimages/newImage1690.JPG
"48.873815, 2.293753"	1692	"2,  Avenue Foch,  Paris,  Paris,  Île-de-France,  France,  75116"	https://s3.amazonaws.com/prettyearthimages/newImage1692.JPG
"38.889728, -77.009233"	1694	"20097,  Washington,  District of Columbia,  United States"	https://s3.amazonaws.com/prettyearthimages/newImage1694.JPG
"43.593965, -124.227949"	1695	"Wildwood Drive,  Siuslaw National Forest,  North Bend,  Coos County,  Oregon,  United States,  97459"	https://s3.amazonaws.com/prettyearthimages/newImage1695.JPG
"29.795509, 31.228144"	1697	"وصلة دهشور الجنوبيه,  Giza,  Egypt"	https://s3.amazonaws.com/prettyearthimages/newImage1697.JPG
"31.155293, 7.900586"	1698	"Ouargla,  Algeria"	https://s3.amazonaws.com/prettyearthimages/newImage1698.JPG
"31.125844, 7.90164"	1699	"Ouargla,  Algeria"	https://s3.amazonaws.com/prettyearthimages/newImage1699.JPG
"32.2275, -110.850259"	1701	"6653,  East Carondelet Drive,  El G.H.E.K.O.,  Tucson,  Pima County,  Arizona,  United States,  85710"	https://s3.amazonaws.com/prettyearthimages/newImage1701.JPG
"48.809912, 2.099437"	1702	"Allée des Sabotiers,  Versailles,  Yvelines,  Île-de-France,  France,  78000"	https://s3.amazonaws.com/prettyearthimages/newImage1702.JPG
"48.805856, 2.115552"	1703	"Allée Royale,  Versailles,  Yvelines,  Île-de-France,  France,  78000"	https://s3.amazonaws.com/prettyearthimages/newImage1703.JPG
"39.49691, -119.768496"	1704	"2077,  Reno-Tahoe International Airport,  National Guard Way,  Reno,  Washoe County,  Nevada,  United States,  89502"	https://s3.amazonaws.com/prettyearthimages/newImage1704.JPG
"32.394493, 100.412088"	1707	"040 County Road,  Sertar,  Garze,  Sichuan,  China"	https://s3.amazonaws.com/prettyearthimages/newImage1707.JPG
"41.59763, -5.436283"	1710	"4,  Calle Mayor,  Pozoantiguo,  Zamora,  Castile and León,  Spain,  49835"	https://s3.amazonaws.com/prettyearthimages/newImage1710.JPG
"33.797638, -84.443223"	1711	"1630-1642,  Marietta Road Northwest,  Hills Park,  Atlanta,  Fulton County,  Georgia,  United States,  30318"	https://s3.amazonaws.com/prettyearthimages/newImage1711.JPG
"29.337928, 30.075082"	1712	"Wadi Hitan Road,  Giza,  Egypt"	https://s3.amazonaws.com/prettyearthimages/newImage1712.JPG
"25.523246, -80.480533"	1713	"26100,  Krome Avenue,  Homestead,  Miami-Dade County,  Florida,  United States,  33031"	https://s3.amazonaws.com/prettyearthimages/newImage1713.JPG
"29.302219, 30.04973"	1714	"Wadi Hitan Road,  Giza,  Egypt"	https://s3.amazonaws.com/prettyearthimages/newImage1714.JPG
"29.285106, 30.050491"	1716	"Wadi Hitan Road,  Giza,  Egypt"	https://s3.amazonaws.com/prettyearthimages/newImage1716.JPG
"29.313904, 30.154089"	1718	"Wadi Hitan Road,  Faiyum,  Egypt"	https://s3.amazonaws.com/prettyearthimages/newImage1718.JPG
"22.940492, 79.986947"	1719	"Narmarda Parikrama by river bank,  Deori,  Madhya Pradesh,  India,  482056"	https://s3.amazonaws.com/prettyearthimages/newImage1719.JPG
"29.254286, 30.162849"	1720	"Wadi Hitan Road,  Faiyum,  Egypt"	https://s3.amazonaws.com/prettyearthimages/newImage1720.JPG
"29.25321, 30.130384"	1721	"Wadi Hitan Road,  Faiyum,  Egypt"	https://s3.amazonaws.com/prettyearthimages/newImage1721.JPG
"29.139313, 30.301377"	1722	"Tutun - Wadi El Rayyan - Wadi Hitan Road,  Faiyum,  Egypt"	https://s3.amazonaws.com/prettyearthimages/newImage1722.JPG
"29.957621, 48.069971"	1724	"801,  Al Jahra,  Kuwait"	https://s3.amazonaws.com/prettyearthimages/newImage1724.JPG
"29.082101, 30.116138"	1725	"Wadi Hitan Road,  Faiyum,  Egypt"	https://s3.amazonaws.com/prettyearthimages/newImage1725.JPG
"32.535802, -100.709944"	1727	"8258-8508,  County Road 4196,  Loraine,  Scurry County,  Texas,  United States,  79532"	https://s3.amazonaws.com/prettyearthimages/newImage1727.JPG
"32.631906, -100.54396"	1728	"County Road 448,  Sweetwater,  Fisher County,  Texas,  United States,  79556"	https://s3.amazonaws.com/prettyearthimages/newImage1728.JPG
"29.008875, 30.146683"	1729	"Bani Sweif Governorate,  Egypt"	https://s3.amazonaws.com/prettyearthimages/newImage1729.JPG
"28.974345, 30.126036"	1730	"Bani Sweif Governorate,  Egypt"	https://s3.amazonaws.com/prettyearthimages/newImage1730.JPG
"28.940548, 30.130984"	1731	"Bani Sweif Governorate,  Egypt"	https://s3.amazonaws.com/prettyearthimages/newImage1731.JPG
"29.017322, 30.224154"	1732	"Tutun - Wadi El Rayyan - Wadi Hitan Road,  Faiyum,  Egypt"	https://s3.amazonaws.com/prettyearthimages/newImage1732.JPG
"29.09311, 30.211976"	1734	"Wadi Hitan Road,  Faiyum,  Egypt"	https://s3.amazonaws.com/prettyearthimages/newImage1734.JPG
"33.754572, -99.250754"	1735	"Unnamed Road,  Electra,  Baylor County,  Texas,  United States,  76360"	https://s3.amazonaws.com/prettyearthimages/newImage1735.JPG
"36.305023, -120.143322"	1737	"Unnamed Road,  Fresno County,  California,  United States"	https://s3.amazonaws.com/prettyearthimages/newImage1737.JPG
"36.730075, -119.993461"	1738	"11252,  West Kearney Boulevard,  Fresno,  Fresno County,  California,  United States,  93706"	https://s3.amazonaws.com/prettyearthimages/newImage1738.JPG
"37.74333, -120.938071"	1739	"23540,  South Santa Fe Road,  Acampo,  San Joaquin County,  California,  United States,  95220"	https://s3.amazonaws.com/prettyearthimages/newImage1739.JPG
"37.49281, -122.187687"	1740	"3553,  Haven Avenue,  Menlo Park,  San Mateo County,  California,  United States,  94025"	https://s3.amazonaws.com/prettyearthimages/newImage1740.JPG
"-19.939314, -43.893645"	1741	"Rua Mangabeira da Serra,  Belo Horizonte,  Belo Horizonte,  Minas Gerais,  Brazil"	https://s3.amazonaws.com/prettyearthimages/newImage1741.JPG
"-19.931977, -43.90837"	1742	"402-1008,  Rua Castelo Novo,  Santa Efigênia,  Belo Horizonte,  Belo Horizonte,  Minas Gerais,  Brazil,  30260"	https://s3.amazonaws.com/prettyearthimages/newImage1742.JPG
"-16.131441, 45.962107"	1746	"Mitsinjo,  Mahajanga,  Madagascar"	https://s3.amazonaws.com/prettyearthimages/newImage1746.JPG
"34.109012, -90.219531"	1750	"West River Road,  Lambert,  Quitman County,  Mississippi,  United States,  38643"	https://s3.amazonaws.com/prettyearthimages/newImage1750.JPG
"40.101869, -104.415055"	1754	"33548-33998,  County Road 16,  Keenesburg,  Weld County,  Colorado,  United States,  80643"	https://s3.amazonaws.com/prettyearthimages/newImage1754.JPG
"40.101869, -104.415055"	1756	"33548-33998,  County Road 16,  Keenesburg,  Weld County,  Colorado,  United States,  80643"	https://s3.amazonaws.com/prettyearthimages/newImage1756.JPG
"30.96311, 94.475995"	1758	"303 Provincial Road,  Banbar,  Qamdo,  Xizang (Tibet),  China"	https://s3.amazonaws.com/prettyearthimages/newImage1758.JPG
"37.87697, 23.732743"	1759	"Leoforos Posidonos,  Elliniko,  Elliniko,  Elliniko Argiroupoli,  Notios Tomeas Athinon,  Attica,  Attica,  Greece,  167 77"	https://s3.amazonaws.com/prettyearthimages/newImage1759.JPG
"30.547699, 94.838544"	1760	"Bowo,  Nyingchi,  Xizang (Tibet),  China"	https://s3.amazonaws.com/prettyearthimages/newImage1760.JPG
"30.013582, 95.358418"	1761	"318 National Road,  Bowo,  Nyingchi,  Xizang (Tibet),  China"	https://s3.amazonaws.com/prettyearthimages/newImage1761.JPG
"37.911226, 23.703775"	1762	"18,  Leoforos Posidonos,  Alimos,  Alimos,  Alimos,  Notios Tomeas Athinon,  Attica,  Attica,  Greece,  174 55"	https://s3.amazonaws.com/prettyearthimages/newImage1762.JPG
"32.328483, 65.194072"	1763	"Kajaki,  Helmand,  Afghanistan"	https://s3.amazonaws.com/prettyearthimages/newImage1763.JPG
"11.159088, 42.90465"	1766	"RN5,  Ali Sabieh,  Djibouti"	https://s3.amazonaws.com/prettyearthimages/newImage1766.JPG
"41.78664, -87.749407"	1767	"Unnamed Road,  Chicago Midway International Airport,  South Side,  Chicago,  Cook County,  Illinois,  United States,  60638"	https://s3.amazonaws.com/prettyearthimages/newImage1767.JPG
"41.900567, -87.780264"	1768	"815,  North Lombard Avenue,  Oak Park,  Oak Park,  Cook County,  Illinois,  United States,  60302"	https://s3.amazonaws.com/prettyearthimages/newImage1768.JPG
"-24.083251, 139.849641"	1770	"Bedourie,  Queensland,  Australia,  4829"	https://s3.amazonaws.com/prettyearthimages/newImage1770.JPG
"40.201946, -98.632555"	1771	"Unnamed Road,  3,  Webster County,  Nebraska,  United States"	https://s3.amazonaws.com/prettyearthimages/newImage1771.JPG
"49.310634, -123.114248"	1772	"1333,  McKeen Avenue,  North Vancouver,  North Vancouver,  Greater Vancouver,  British Columbia,  Canada,  V7P 3H9"	https://s3.amazonaws.com/prettyearthimages/newImage1772.JPG
"15.70599, -96.204293"	1774	Mexico	https://s3.amazonaws.com/prettyearthimages/newImage1774.JPG
"45.549765, 75.600772"	1775	"Balkhash District,  Almaty Province,  Kazakhstan"	https://s3.amazonaws.com/prettyearthimages/newImage1775.JPG
"42.241868, 77.776065"	1776	"A363,  Ysyk Kol Province,  Kyrgyzstan"	https://s3.amazonaws.com/prettyearthimages/newImage1776.JPG
"25.161651, 55.294128"	1777	"Al Meydan Rd.,  Al Marqadh,  Dubai,  Dubai,  United Arab Emirates"	https://s3.amazonaws.com/prettyearthimages/newImage1777.JPG
"30.040513, -83.915798"	1778	"4705,  Econfina River Road,  Lamont,  Taylor County,  Florida,  United States,  32336"	https://s3.amazonaws.com/prettyearthimages/newImage1778.JPG
"25.115671, 55.132401"	1779	"Al Safawi,  The Palm Jumeira,  Dubai,  Dubai,  United Arab Emirates"	https://s3.amazonaws.com/prettyearthimages/newImage1779.JPG
"30.058924, -83.941756"	1780	"Unnamed Road,  Lamont,  Taylor County,  Florida,  United States,  32336"	https://s3.amazonaws.com/prettyearthimages/newImage1780.JPG
"33.213486, -115.606384"	1782	"Unnamed Road,  Calipatria,  Imperial County,  California,  United States,  92233"	https://s3.amazonaws.com/prettyearthimages/newImage1782.JPG
"33.640902, -116.253408"	1783	"55871,  Brae Burn,  La Quinta,  Riverside County,  California,  United States,  92253"	https://s3.amazonaws.com/prettyearthimages/newImage1783.JPG
"33.736537, -116.367428"	1784	"74350,  Magnesia Falls Drive,  Palm Desert,  Riverside County,  California,  United States,  92260"	https://s3.amazonaws.com/prettyearthimages/newImage1784.JPG
"33.665309, -116.319964"	1785	"Bear Creek Trail,  La Quinta,  Riverside County,  California,  United States,  92253"	https://s3.amazonaws.com/prettyearthimages/newImage1785.JPG
"33.470158, -116.128648"	1786	"88000-88826,  80th Avenue,  Thermal,  Riverside County,  California,  United States,  92274"	https://s3.amazonaws.com/prettyearthimages/newImage1786.JPG
"33.595434, -116.03653"	1787	"Coachella Canal Road,  Riverside County,  California,  United States"	https://s3.amazonaws.com/prettyearthimages/newImage1787.JPG
"54.188894, 7.873009"	1788	"Klippenrandweg,  Helgoland,  Schleswig-Holstein,  Germany,  27498"	https://s3.amazonaws.com/prettyearthimages/newImage1788.JPG
"47.32094, 14.381811"	1790	"152,  Pusterwald,  Pusterwald,  Pusterwald,  Judenburg,  Styria,  Austria,  8764"	https://s3.amazonaws.com/prettyearthimages/newImage1790.JPG
"-22.967565, -43.176947"	1792	"1558,  Avenida Atlântica,  Copacabana,  Rio de Janeiro,  Rio de Janeiro,  Rio de Janeiro,  Brazil,  22021"	https://s3.amazonaws.com/prettyearthimages/newImage1792.JPG
"-25.350924, 131.033805"	1793	"State Route 4,  Ayers Rock,  Northern Territory,  Australia,  0872"	https://s3.amazonaws.com/prettyearthimages/newImage1793.JPG
"-18.820211, 22.429451"	1796	"Unnamed Road,  Seronga,  Ngamiland North,  North West,  Botswana"	https://s3.amazonaws.com/prettyearthimages/newImage1796.JPG
"-15.551956, -72.552052"	1797	"106,  Castilla Province,  Arequipa,  Peru"	https://s3.amazonaws.com/prettyearthimages/newImage1797.JPG
"53.722873, 8.168953"	1799	"1,  An der Werft,  Hooksiel,  Wangerland,  Lower Saxony,  Germany,  26434"	https://s3.amazonaws.com/prettyearthimages/newImage1799.JPG
"52.968897, 4.679871"	1800	"10,  Zeeweg,  Huisduinen,  Den Helder,  North Holland,  The Netherlands,  1789"	https://s3.amazonaws.com/prettyearthimages/newImage1800.JPG
"49.431147, -2.362848"	1801	"Mill Lane,  Sark,  Guernsey"	https://s3.amazonaws.com/prettyearthimages/newImage1801.JPG
"32.440671, -7.515291"	1804	"P3632,  Settat Province,  Chaouia-Ouardigha,  Morocco"	https://s3.amazonaws.com/prettyearthimages/newImage1804.JPG
"33.451584, -111.89631"	1805	"East 1st Street,  Scottsdale,  Maricopa County,  Arizona,  United States,  85257"	https://s3.amazonaws.com/prettyearthimages/newImage1805.JPG
