address	ID	Name
"        52, 392486, 9, 740407"	1842	"56, Isernhagener StraÃŸe, Vahrenwald-List, Hanover, Lower Saxony, Germany, 30163"
"        26, 738712, -13, 026609"	1843	West Sahara
"        26, 49074, -13, 024807"	1844	West Sahara
"        26, 483634, -13, 083301"	1845	West Sahara
"        51, 526574, 6, 956121"	1846	"Nierfeldweg, Bottrop, MÃ_nster, North Rhine-Westphalia, Germany, 46238"
"        21, 318282, -10, 840437"	1847	"Fderik, Tiris Zemmour, Mauritania"
"        19, 210609, 37, 339826"	1849	"Port Sudan, Red Sea, Sudan"
"        51, 757162, -3, 646388"	1852	"1, Nant Hir, Glynneath, Neath, Neath Port Talbot, United Kingdom, SA11 5RF"
"        60, 310303, -1, 514751"	1853	"A970, Shetland, Shetland Islands, United Kingdom, ZE2 9RE"
"        15, 685993, -13, 851914"	1854	"Matam, Matam, Senegal"
"        43, 252556, -79, 049399"	1855	"230, Main Street, Youngstown, Porter, Niagara County, New York, United States, 14174"
"        42, 848568, -85, 676708"	1857	"Paul B,  Henry Freeway, Cutlerville, Grand Rapids, Byron Township, Kent County, Michigan, United States, 49548"
"        42, 848946, -85, 679025"	1858	"Paul B,  Henry Freeway, Cutlerville, Byron Township, Kent County, Michigan, United States"
"        -14, 772595, -74, 8668"	1859	"Carretera a San Pedro de Palco, Nazca Province, Ayacucho, Peru"
"        29, 408683, -94, 631172"	1860	"3600, Highway 87, Gilchrist, Bolivar Peninsula, Galveston County, Texas, United States, 77617"
"        48, 880439, 2, 32065"	1861	"6, Rue de Copenhague, Paris, Paris, Ã_le-de-France, France, 75008"
"        45, 98423, 125, 84693"	1863	"906 Country Road, Zhaodong, Suihua, Heilongjiang, China"
"        45, 370871, 126, 591254"	1864	"G1211 Jihei Expressway, Wuchang, Haerbin, Heilongjiang, China"
"        -33, 951247, 25, 612855"	1868	"Settlers Highway, Harbour, Port Elizabeth, Port Elizabeth, Port Elizabeth, Eastern Cape, South Africa, 6001"
"        -68, 17272, -67, 090588"	1870	Antarctica
"        43, 546196, 13, 628529"	1872	"Via Monte Conero, Parco Regionale del Conero, Sirolo, Ancona, Marche, Italy, 60020"
"        41, 889649, -87, 613778"	1873	"Lakefront Trail, Chicago, Cook County, Illinois, United States, 60611"
"        82, 403898, -62, 744035"	1875	"Alert Airport Road, Alert, Baffin, Unorganized, Baffin Region, Nunavut, Canada, X0A"
"        33, 641295, -84, 425061"	1883	"KATL Hartsfield- Jackson Atlanta Int'l, Clayton County, Georgia, United States, 30337"
"        19, 501599, -99, 216585"	1884	"De Las Armas, Las Armas(Zona Ind, ), Mexico City, Tlalnepantla de Baz, State of Mexico, Mexico"
"        43, 563819, -72, 378488"	1885	"580-650, River Road, Plainfield, Sullivan County, New Hampshire, United States, 03781"
"        19, 46832, -99, 221033"	1887	"200, Calle 16 de Septiembre, Alce Blanco, Naucalpan, State of Mexico, Mexico, 53370"
"        41, 102942, 28, 991188"	1888	"Ä°stanbul Ã‡evre Yolu, Huzur Mh, , Å_iÅŸli, Istanbul, Istanbul Province, Turkey"
"        36, 920374, -76, 177204"	1889	"Desert Point Road, Norfolk, Virginia, United States, 23518"
"        27, 442993, -82, 690272"	1890	"7300, Gulf of Mexico Drive, Longboat Key, Manatee County, Florida, United States, 34228"
"        40, 690169, -74, 04467"	1891	"1, Liberty Island, Liberty Island, Liberty Island, Manhattan, New York, New York County, New York, United States, 10004"
"        50, 367776, 23, 4184"	1893	"86, Lipie, LubaczÃ_w County, LubaczÃ_w County, Podkarpackie Voivodeship, Poland, 37-610"
"        -9, 558518, -78, 188061"	1894	"Panamericana Norte, Casma Province, Ancash, Peru"
"        55, 75245, 37, 623013"	1897	"2, Krasnaya ploshad, Central Administrative Okrug, Moscow, gorod Moskva, Moscow, Russia, 109012"
"        42, 362712, -71, 060365"	1901	"77, New Chardon Street, Downtown, Boston, Suffolk County, Massachusetts, United States, 02114"
"        38, 921356, -105, 047923"	1902	"Pikes Peak Toll Road, Pike National Forest, Woodland Park, Teller County, Colorado, United States, 80863"
"        51, 264721, -0, 128617"	1903	"M23, Bletchingley, Redhill, Surrey, United Kingdom, RH1 3DE"
"        38, 872778, -77, 028408"	1904	"1326, 4th St SW, Southwest Washington, Washington, District of Columbia, United States, 20024"
"        38, 763052, -76, 11135"	1905	"7768, Ratcliff Manor Road, Easton, 1, Easton, Talbot County, Maryland, United States, 21601"
"        35, 431582, -82, 189407"	1907	"162, 23 Road, Lake Lure, Chimney Rock, Rutherford County, North Carolina, United States, 28746"
"        -24, 624394, 153, 277205"	1908	"Queensland, Australia"
"        -34, 017768, 151, 112137"	1909	"40, James Cook Island, Sylvania Waters, New South Wales, Australia, 2224"
"        35, 671232, 139, 954314"	1910	"2, 6, Koyashinmachi, Ichikawa, Chiba Prefecture, Japan"
"        32, 362554, -64, 682629"	1911	"St,  David's Road, St, George's, Bermuda"
"        38, 148435, -81, 57207"	1912	"Unnamed Road, Winifrede, 1, Kanawha County, West Virginia, United States, 25214"
"        48, 729714, 2, 365725"	1913	"Rue de Munich, Orly Airport, Paray-Vieille-Poste, Essonne, Ã_le-de-France, France, 94390"
"        4, 250097, 73, 544465"	1915	"Kuredhimaa Hingun, HulhumalÃ©, MalÃ©, Male, Maldives"
"        21, 261825, -157, 809431"	1919	"4302, Diamond Head Road, Diamond Head - Kapahulu - St,  Louis, Honolulu, Honolulu County, Hawaii, United States, 96816"
"        43, 697549, -70, 153788"	1920	"960, Island Avenue, Long Island, Cumberland County, Maine, United States, 04050"
"        24, 671608, 24, 486809"	1921	"Al Kufrah, Libya"
"        8, 914909, -79, 526006"	1922	"Amador Causeway, Amador, Panama, Panama, Panama, Panama"
"        43, 270175, 6, 583847"	1923	"1-18, Rue de l'Ã_le des Sables, Grimaud, Var, Provence-Alpes-CÃ´te d'Azur, France, 83310"
"        35, 133115, 69, 303034"	1924	"Unnamed Road, Salang, Parvan, Afghanistan"
"        -27, 189029, -109, 431767"	1925	"Rano Kau, Parque Nacional Hanga Roa, Isla de Pascua, Isla de Pascua, Isla de Pascua, Valparaiso, Chile"
"        48, 863402, 2, 3017"	1926	"Place de l'Alma, Paris, Paris, Ã_le-de-France, France, 75007"
"        48, 867471, 2, 364952"	1927	"8-12, Place de la RÃ©publique, Paris, Paris, Ã_le-de-France, France, 75011"
"        50, 865845, 4, 322734"	1934	"96, Tunnel Leopold II, Koekelberg, Brussels, Belgium, 1081"
"        -3, 063939, 37, 358065"	1935	"Mweka trail, Mt, Kilimanjaro National Park, Rombo, Kilimanjaro, Tanzania"
"        29, 996822, -90, 136449"	1936	"501, Elmeer Avenue, Metairie, 5, Jefferson Parish, Louisiana, United States, 70005"
"        47, 19962, 12, 688053"	1937	"42, Kitzsteinhorn, Kaprun, Kaprun, Zell am See District, Salzburg, Austria, 5710"
"        59, 974439, 11, 088295"	1938	"22, Leiraveien, LillestrÃ¸m, Skedsmo, Akershus, Norway, 2000"
"        82, 421623, -62, 457103"	1939	"Alert Airport Road, Alert, Baffin, Unorganized, Baffin Region, Nunavut, Canada, X0A"
"        22, 284753, 114, 257555"	1940	"21, Chun Wang Street, Tseung Kwan O Industrial Estate, Hong Kong, New Territories, Hong Kong"
"        -53, 107577, 73, 680839"	1942	Heard Island and McDonald Islands
"        52, 514131, 13, 351396"	1943	"GroÃŸe Sternallee, Mitte, Berlin, Berlin, Germany, 10785"
"        51, 170114, 5, 93399"	1945	"Steegweg, Linne, Maasgouw, Limburg, The Netherlands, 6067"
"        54, 041147, 19, 032965"	1946	"1, Parkowa, Malbork, Malbork County, Pomeranian Voivodeship, Poland, 82-200"
"        41, 406895, -81, 856792"	1947	"6200, Cleveland Hopkins International Airport, Riverside Drive, Riverside, Cleveland, Cuyahoga County, Ohio, United States, 44135"
"        -16, 383201, 123, 957775"	1948	"Kimbolton, Western Australia, Australia, 6728"
"        -16, 358002, 124, 169863"	1949	"Kimbolton, Western Australia, Australia, 6728"
"        -28, 683312, -68, 066826"	1951	"General Sarmiento, La Rioja Province, Argentina, Argentina"
"        40, 451254, 93, 743736"	1952	"Dunhuang, Jiuquan, Gansu, China"
"        36, 532657, 40, 858197"	1954	"7, Al-Hasakah District, Al Hasakah, Syria"
"        21, 170487, -11, 593061"	1955	"Fderik, Tiris Zemmour, Mauritania"
"        32, 514342, -0, 908907"	1956	"Sfissifa, NaÃ¢ma Province, Algeria"
"        32, 466198, -0, 902555"	1957	"N6, Djeniene Bourezg, NaÃ¢ma Province, Algeria"
"        25, 381825, -100, 640928"	1959	"Ruta Los Lirios, La Biznaga, Coahuila, Mexico"
"        26, 136435, -100, 597841"	1960	"Carretera Federal 53, El Arco, Nuevo Leon, Mexico"
"        26, 121948, -100, 775338"	1961	"Monterrey-Monclova, El Arco, Nuevo Leon, Mexico"
"        33, 532819, 56, 206672"	1962	"Ø¬Ø§Ø¯Ù‡ Ø·Ø¨Ø_ -ØªÙ‡Ø±Ø§Ù† Ùˆ Ø§ØµÙÅÙ‡Ø§Ù†, Tabas, Khorasan Razavi, Iran"
"        33, 53196, 56, 185815"	1964	"Ø¬Ø§Ø¯Ù‡ Ø·Ø¨Ø_ -ØªÙ‡Ø±Ø§Ù† Ùˆ Ø§ØµÙÅÙ‡Ø§Ù†, Tabas, Khorasan Razavi, Iran"
"        34, 030479, 56, 042478"	1965	"Tabas, Yazd, Iran"
"        -0, 294916, -62, 761214"	1966	"Barcelos, Amazonas, Brazil"
"        44, 283436, 97, 827763"	1967	"Erdene, Govi-Altai, Mongolia"
"        25, 867137, -81, 484717"	1968	"County Road 29, Naples, Collier County, Florida, United States, 34114"
"        25, 88683, -81, 514071"	1969	"County Road 29, Naples, Collier County, Florida, United States, 34114"
"        25, 872963, -81, 497892"	1970	"County Road 29, Naples, Collier County, Florida, United States, 34114"
"        25, 875512, -81, 502012"	1971	"County Road 29, Naples, Collier County, Florida, United States, 34114"
"        22, 012136, 89, 005729"	1972	"Fakirchand Rond, Sundarbans National Park, Chargheri, South 24 Parganas, West Bengal, India, 743370"
"        21, 431661, 88, 57237"	1973	India
"        37, 900202, -100, 858047"	1974	"Unnamed Road, Garden City, Garden City, Finney County, Kansas, United States, 67846"
"        37, 692936, -100, 822341"	1975	"County Road Pp, Sublette, Haskell, Haskell County, Kansas, United States, 67877"
"        30, 378725, 9, 050503"	1976	"Ouargla, Algeria"
"        -24, 706592, 15, 057544"	1977	"Hardap, Namibia"
"        -24, 710803, 15, 338725"	1978	"Hardap, Namibia"
"        -34, 154097, -58, 487403"	1979	"San Fernando (Islas), Buenos Aires Province, Argentina"
"        35, 460091, 71, 688914"	1980	"Chitral - Dir Road, Chitral, Khyber Pakhtunkhwa, Pakistan"
"        32, 333466, 70, 886483"	1981	"Lakki Marwat Road, Lakki Marwat District, Khyber Pakhtunkhwa, Pakistan"
"        31, 542532, 69, 88647"	1982	"Fata Area Rd, Federally Administered Tribal Areas, Pakistan"
"        19, 148888, 20, 456283"	1983	"Ennedi, Chad"
"        -23, 572551, 18, 641068"	1984	"D1770, Omaheke, Namibia"
"        46, 294003, 48, 299029"	1986	"Solnechnaya ulitsa, Privolzhsky District, Astrakhan Oblast, Astrakhanskaya oblast, Russia, 416459"
"        46, 314993, 48, 514121"	1987	"416196, Volodarsky District, Astrakhan Oblast, Astrakhanskaya oblast, Russia"
"        73, 574157, -25, 716172"	1989	Greenland
"        60, 387346, -68, 127762"	1990	"X0A, Nunavut, Canada"
"        -29, 487228, -67, 533167"	1991	"Acceso Vichigasta, Chilecito, La Rioja Province, Argentina, Argentina"
"        -26, 913832, -67, 224262"	1992	"Tinogasta Department, Catamarca Province, Argentina"
"        -26, 905452, -67, 24645"	1993	"Tinogasta Department, Catamarca Province, Argentina"
"        -25, 91041, -68, 430398"	1994	"Antofagasta de la Sierra Department, Catamarca Province, Argentina"
"        -26, 110879, -68, 933237"	1995	"Diego de Almagro, ChaÃ±aral Province, Atacama Region, Chile"
"        36, 960795, -111, 753736"	1998	"Unnamed Road, Marble Canyon, Coconino County, Arizona, United States, 86036"
"        36, 98243, -111, 778048"	1999	"Unnamed Road, Marble Canyon, Coconino County, Arizona, United States, 86036"
"        36, 991831, -111, 782114"	2000	"Unnamed Road, Marble Canyon, Coconino County, Arizona, United States, 86036"
"        36, 990931, -111, 814386"	2001	"Unnamed Road, Marble Canyon, Coconino County, Arizona, United States, 86036"
"        36, 985335, -111, 845983"	2002	"Unnamed Road, Marble Canyon, Coconino County, Arizona, United States, 86036"
"        36, 989663, -111, 836681"	2003	"Unnamed Road, Marble Canyon, Coconino County, Arizona, United States, 86036"
"        37, 170202, -111, 331412"	2005	"Croton Road, Kane County, Utah, United States"
"        51, 178858, 5, 91339"	2007	"3, Pannenhof, Beegden, Maasgouw, Limburg, The Netherlands, 6099 NE"
"        32, 863845, 22, 327974"	2009	"Abraq Road, Darnah, Libya"
"        -33, 869168, 151, 259036"	2010	"625-627, New South Head Road, Rose Bay, New South Wales, Australia, 2029"
"        23, 460097, -75, 919733"	2011	"Exuma, The Bahamas"
"        23, 233262, 13, 985574"	2012	"Murzuq, Libya"
"        40, 782458, -112, 602653"	2013	"Unnamed Road, Tooele County, Utah, United States"
"        41, 304475, -112, 247574"	2014	"Unnamed Road, Ogden, Weber County, Utah, United States, 84404"
"        -77, 846157, 166, 74334"	2015	"Willy Field Road, McMurdo, Antarctica"
"        34, 231408, 41, 098491"	2016	"20, Al-Qa'im, Al Anbar, Iraq"
"        43, 69388, 7, 282734"	2017	"Quai Lunel, Nice, Alpes-Maritimes, Provence-Alpes-CÃ´te d'Azur, France, 06300"
"        39, 136397, -121, 357513"	2018	"Spencer-Paul Road, Beale AFB, Yuba County, California, United States, 95903"
"        24, 780578, 54, 705412"	2021	"Unnamed Road, Kizad, Abu Dhabi, United Arab Emirates"
"        34, 034061, -102, 469289"	2022	"County Road 125, Amherst, Lamb County, Texas, United States, 79312"
"        39, 126903, -75, 467288"	2023	"20th Street, Dover, Kent County, Delaware, United States, 19902"
"        36, 169547, 80, 933102"	2024	"Qira, Hetian, Xinjiang, China"
"        36, 18323, 80, 951706"	2025	"Qira, Hetian, Xinjiang, China"
"        -25, 423245, -65, 937969"	2026	"Ruta Provincial 27, Santa Carlos, Salta Province, Argentina"
"        -25, 38413, -65, 931575"	2027	"Ruta Provincial 27, Santa Carlos, Salta Province, Argentina"
"        -21, 119563, 14, 496129"	2028	"D2342, Erongo, Namibia"
"        -36, 412217, -56, 962582"	2029	"Ruta Provincial 11, Tordillo Partido, Buenos Aires Province, Argentina"
"        51, 512806, -0, 141317"	2030	"6, Conduit Street, Mayfair, London, London, Greater London, United Kingdom, W1S 2XD"
"        35, 658148, 139, 701636"	2031	"1, 1, 1 Chome, Dogenzaka, Shibuya, Tokyo, Japan"
"        19, 569198, -103, 589269"	2032	"Unnamed Road, Zapotiltic, Jalisco, Mexico"
"        19, 551102, -103, 621885"	2033	"Unnamed Road, Zapotiltic, Jalisco, Mexico"
"        53, 173562, 5, 044709"	2034	"3, Afsluitdijk, Breezanddijk, SÃºdwest-FryslÃ¢n, Friesland, The Netherlands, 8766 TS"
"        51, 837027, 6, 704646"	2035	"32D, MÃ_nsterstraÃŸe, Rhede, MÃ_nster, North Rhine-Westphalia, Germany, 46414"
"        39, 792582, -109, 96048"	2036	"Horse Bench Road, Carbon County, Utah, United States"
"        39, 781634, -110, 214882"	2037	"Prickly Pear Canyon Road, Carbon County, Utah, United States"
"        -23, 819515, 132, 306281"	2038	"Red Centre Way, Namatjira, Northern Territory, Australia, 0872"
"        -23, 995241, 132, 179681"	2039	"Red Centre Way, Mereenie, Northern Territory, Australia, 0872"
"        34, 59372, 54, 116421"	2040	"Semnan, Semnan, Iran"
"        31, 497723, 36, 642227"	2041	"5, Amman, Jordan"
"        31, 547914, 36, 655788"	2042	"5, Amman, Jordan"
"        -24, 743024, 130, 871187"	2043	"Petermann, Northern Territory, Australia, 0872"
"        -24, 64581, 130, 702208"	2044	"Petermann, Northern Territory, Australia, 0872"
"        31, 952495, -113, 517226"	2045	"San Luis RÃ_o Colorado - Sonoyta, Los Vidrios, Sonora, Mexico"
"        31, 897932, -113, 47298"	2046	"San Luis RÃ_o Colorado - Sonoyta, Los Vidrios, Sonora, Mexico"
"        32, 037626, 20, 422899"	2047	"Banghazi, Libya"
"        32, 340816, 20, 559541"	2048	"Banghazi, Libya"
"        32, 351548, 20, 633141"	2049	"Al Marj, Libya"
"        29, 718848, 24, 68362"	2050	"Al Butnan, Libya"
"        48, 853962, 10, 486914"	2051	"2, Eugene-Shoemaker-Platz, Altstadt, NÃ¶rdlingen, Swabia, Bavaria, Germany, 86720"
"        43, 499877, 6, 827457"	2052	"Route des Cols, Saint-RaphaÃ«l, Var, Provence-Alpes-CÃ´te d'Azur, France, 83700"
"        45, 909421, 6, 951708"	2054	"Superstrada Traforo del Monte Bianco, Courmayeur, Aosta Valley, Aosta, Italy, 11013"
"        -20, 985528, 13, 984594"	2055	"Kunene, Namibia"
"        64, 134283, -16, 30326"	2056	"Ã_jÃ_Ã°vegur, Iceland"
"        -21, 68828, 15, 518713"	2057	"D2306, Erongo, Namibia"
"        63, 990125, -83, 144452"	2058	"Coral Harbour Airport Road, Coral Harbour, Keewatin Region, Nunavut, Canada, X0C"
"        65, 841634, -18, 90856"	2059	"SvarfaÃ°ardalsvegur, Northeast, Iceland"
"        32, 325866, -1, 106008"	2060	"N6, Djeniene Bourezg, NaÃ¢ma Province, Algeria"
"        54, 518901, -3, 173769"	2061	"Honister Pass, Lake District National Park, Keswick, Cumbria, United Kingdom, CA12 5XW"
"        -28, 330174, 137, 72485"	2062	"The Sill, South Australia, Australia"
"        38, 295787, 69, 324718"	2063	"A-385, Roziyon, Norak, Khatlon, Tajikistan"
"        -80, 421482, 157, 319092"	2064	Antarctica
"        22, 088843, 54, 65362"	2065	"38251, Al Ahsa, Eastern Province, Saudi Arabia"
"        22, 083196, 54, 680399"	2066	"38251, Al Ahsa, Eastern Province, Saudi Arabia"
"        17, 196003, 54, 087909"	2067	"31, Dhofar Governorate, Oman"
"        17, 357297, 55, 050586"	2068	"Dhofar Governorate, Oman"
"        17, 351317, 54, 931968"	2069	"Dhofar Governorate, Oman"
"        17, 34466, 54, 945207"	2070	"Dhofar Governorate, Oman"
"        15, 709534, 48, 169529"	2071	"Ø´Ø§Ø±Ø_ Ø_Ù†Ø¯Ù„, Ø_Ù†Ø¯Ù„, Hadramaut, Yemen"
"        15, 589197, 47, 50992"	2072	"N19, Shabwah, Yemen"
"        49, 00739, 2, 525694"	2074	"Autoroute du Nord, Charles de Gaulle Airport, Roissy-en-France, Val-d'Oise, Ã_le-de-France, France, 95700"
"        41, 97415, -87, 912128"	2075	"5600, Chicago O'Hare International Airport, Mannheim Road, O'Hare, Chicago, Cook County, Illinois, United States, 60666"
"        41, 975909, -87, 915143"	2076	"5600, Chicago O'Hare International Airport, Mannheim Road, O'Hare, Chicago, Cook County, Illinois, United States, 60666"
"        43, 391486, -112, 368915"	2078	"1334-1356, North 400 West, Blackfoot, Bingham County, Idaho, United States, 83221"
"        35, 660172, -117, 318781"	2081	"Searles Dry Lake Road, San Bernardino County, California, United States"
"        36, 432245, -117, 956589"	2082	"Unnamed Road, Inyo County, California, United States"
"        44, 525082, -110, 83752"	2083	"Grand Loop Road, Yellowstone National Park, Yellowstone National Park, Teton County, Wyoming, United States, 82190"
"        37, 957827, -111, 037424"	2084	"BLM 14244, Torrey, Garfield County, Utah, United States, 84775"
"        52, 831097, 9, 807518"	2088	"Unnamed Road, Osterheide, Lower Saxony, Germany, 29664"
"        51, 477414, 14, 628156"	2090	"B156, WeiÃŸwasser, Dresden, Saxony, Germany, 02943"
"        2, 448005, 41, 542311"	2091	"El Wak, Gedo, Somalia"
"        50, 946159, 11, 029068"	2093	"ArnstÃ_dter Chaussee, LÃ¶bervorstadt, Erfurt, Thuringia, Germany, 99096"
"        50, 979128, 10, 966342"	2095	"21, Erfurt Airport, ERF, FlughafenstraÃŸe, Bindersleben, Erfurt, Thuringia, Germany, 99092"
"        53, 246451, 7, 155114"	2096	"21, Stadspolder, Drieborg, Oldambt, Groningen, The Netherlands, 9688 TL"
"        -14, 094326, -75, 77183"	2097	"Huacachina, Zona Reservada Laguna de Huacachina, Ica, Ica, Ica, Peru"
"        -11, 51225, -75, 897079"	2098	"Unnamed Road, Yauli Province, Junin, Peru"
"        13, 411671, 103, 866289"	2100	"Unnamed Road, Krong Siem Reap, Siem Reap, Siem Reap, Cambodia"
"        -7, 113647, 29, 977548"	2102	"Tanganyika, Katanga, Democratic Republic of the Congo"
"        -3, 837557, 21, 61515"	2103	"Dekese, Kasai, Kasai Occidental, Democratic Republic of the Congo"
"        14, 255316, 107, 806435"	2109	"675, Sa BÃ¬nh, Sa Thay District, Kon Tum Province, Vietnam"
"        27, 04195, 128, 466728"	2112	"775, Mugiya, Yoron, Oshima District, Kagoshima Prefecture, Japan"
"        27, 049279, 128, 461052"	2113	"2019, Furusato, Yoron, Oshima District, Kagoshima Prefecture, Japan"
"        43, 116005, -79, 065191"	2116	"4009, River Road, Silvertown, Niagara Falls, Niagara Regional Municipality, Ontario, Canada, L2E 2Z8"
"        -0, 97441, -90, 959179"	2118	Ecuador
"        27, 057869, 128, 406614"	2120	"10, 2483, Chabana, Yoron, Oshima District, Kagoshima Prefecture, Japan"
"        48, 654126, -4, 21624"	2121	"9, Impasse Palud Bian, Plouescat, Finistere, Brittany, France, 29430"
"        -19, 213263, -68, 036442"	2124	"Atahuallpa, Oruro Department, Bolivia"
"        -23, 253253, -65, 114808"	2125	"Ruta Provincial 73, Humahuaca, Jujuy Province, Argentina"
"        -22, 793748, -65, 130601"	2126	"Ruta Provincial 133, Humahuaca, Jujuy Province, Argentina"
"        41, 497668, -93, 41177"	2131	"9329-10053, Southeast Vandalia Drive, Runnells, Camp, Polk County, Iowa, United States, 50237"
"        -16, 299587, -71, 404267"	2132	"Unnamed Road, Salinas and Aguada Blanca National Reservation, Arequipa, Arequipa, Peru"
"        34, 073329, -118, 24063"	2135	"1000, Elysian Park Avenue, Echo Park, Edendale, Los Angeles, Los Angeles County, California, United States, 90012"
"        -76, 919025, 161, 065155"	2137	Antarctica
"        30, 579203, 20, 349276"	2138	"Al Wahat, Libya"
"        30, 130059, 48, 796163"	2139	"Ä€bÄÅdÄÅn, Khuzestan, Iran"
"        30, 067061, 48, 84169"	2140	"Ä€bÄÅdÄÅn, Khuzestan, Iran"
"        30, 349908, 48, 871495"	2141	Iran
"        30, 142631, 49, 271209"	2142	"Mah'shahr, Khuzestan, Iran"
"        39, 206907, 9, 003649"	2145	"Unnamed Road, Assemini, Cagliari, Sardinia, Italy, 09032"
"        34, 081977, -118, 358834"	2147	"601-677, North Genesee Avenue, Melrose, Los Angeles, Los Angeles County, California, United States, 90036"
"        61, 784147, -80, 118452"	2148	"X0A, Nunavut, Canada"
"        62, 614732, -82, 842375"	2149	"X0C, Nunavut, Canada"
"        65, 344312, -237, 417608"	2151	"Zhigansky District, Sakha Republic, Russia"
"        50, 319964, -290, 91313"	2152	"Korgalzhyn District, Akmola Province, Kazakhstan"
"        30, 461779, -301, 794659"	2154	"Kerman, Kerman, Iran"
"        30, 4135, -302, 359427"	2156	"Shahdad Road, Kerman, Kerman, Iran"
"        29, 995825, -300, 836684"	2157	"Kerman, Kerman, Iran"
"        31, 219773, -298, 720099"	2159	"99, Zabol, Sistan Va Baluchestan, Iran"
"        30, 506721, -296, 485947"	2160	"Dishu, Helmand, Afghanistan"
"        31, 035633, -294, 280013"	2161	"Daman, Kandahar, Afghanistan"
"        5, 402569, -315, 431055"	2162	"Gode, Somali, Ethiopia"
"        8, 006928, 46, 974543"	2165	"Dharkayn Geenyo, Darkein Genyo, Buuhoodle, Togdheer, Somalia"
"        10, 471742, 51, 043604"	2166	"Iskushuban, Bari, Somalia"
"        10, 507273, 51, 067809"	2167	"Iskushuban, Bari, Somalia"
"        10, 413943, 51, 115917"	2168	"Iskushuban, Bari, Somalia"
"        10, 53818, 51, 190332"	2169	"Iskushuban, Bari, Somalia"
"        4, 278784, 47, 327415"	2170	"Ceel Dheer, Galguduud, Somalia"
"        4, 037871, 46, 612166"	2171	"Ceel Dheer, Galguduud, Somalia"
"        43, 211971, 5, 444842"	2175	"Route du Feu de la Calanque de Morgiou, Marseille, Bouches-du-Rhone, Provence-Alpes-CÃ´te d'Azur, France, 13009"
"        17, 058241, -61, 905126"	2176	"Valley Road, Saint Mary, Antigua and Barbuda"
"        -24, 663262, 25, 907532"	2177	"Station Road, Mmaraka Extension 1, Gaborone, Gaborone, South-East, Botswana"
"        41, 685252, -83, 45584"	2179	"2748-3354, Otter Creek Road, Oregon, Lucas County, Ohio, United States, 43616"
"        14, 808283, 120, 282269"	2180	"Alava Pier Road, Alava Wharf, Olongapo, Zambales, Central Luzon, Philippines"
"        50, 781317, 0, 036686"	2181	"Newhaven Heights, Newhaven, Newhaven, East Sussex, United Kingdom, BN9 9HE"
"        51, 199806, -4, 674247"	2182	"Bideford - Lundy Island, Bideford, Devon, United Kingdom, EX39 2LY"
"        39, 115386, -94, 608631"	2183	"66115, Kansas City, Kansas, United States"
"        46, 745621, -71, 289548"	2186	"Pierre-Laporte Bridge, Saint-Nicolas, Quebec, Les Chutes-de-la-ChaudiÃ¨re-Ouest, Levis, Les Chutes-de-la-ChaudiÃ¨re Regional County Municipality, Quebec, Canada"
"        49, 8197, 8, 531347"	2187	"Unnamed Road, Riedstadt, Darmstadt, Hesse, Germany, 64560"
"        51, 376144, -3, 124064"	2188	"2, Weston Road, Brean, Burnham-on-Sea, Somerset, United Kingdom, TA8 2SG"
"        24, 912551, -112, 113118"	2190	"Puerto San Carlos - Ciudad Constitucion, Baja California Sur, Mexico"
"        25, 097506, -112, 123353"	2191	"Baja California Sur Ciudad Insurgentes - Puerto Adolfo LÃ_pez Mateos, Santo Domingo, Baja California Sur, Mexico"
"        25, 108582, -111, 772563"	2192	"Unnamed Road, Baja California Sur, Mexico"
"        27, 832354, -114, 050124"	2194	"Carretera Federal 1, Guerrero Negro, Baja California Sur, Mexico"
"        27, 829456, -114, 120365"	2195	"Carretera Federal 1, Guerrero Negro, Baja California Sur, Mexico"
"        27, 819336, -114, 36126"	2197	"Baja California Sur, Mexico"
"        27, 851461, -114, 31283"	2198	"Baja California Sur, Mexico"
"        28, 695364, -112, 91542"	2199	"Baja California, Mexico"
"        28, 773927, -111, 84023"	2202	"Sonora 26, San Clemente, Sonora, Mexico"
"        28, 689689, -111, 83802"	2203	"calle 36 sur, Sonora, Mexico"
"        28, 626433, -111, 780256"	2204	"calle 36 sur, Sonora, Mexico"
"        28, 578205, -111, 729916"	2205	"Calle 36, CuauhtÃ©moc, Sonora, Mexico"
"        28, 520566, -111, 70597"	2206	"Sonora, Mexico"
"        27, 941522, -111, 096132"	2207	"Paseo Isla del TiburÃ_n, Sonora, Mexico"
"        27, 817035, -110, 566792"	2209	"Guaymas - Ciudad ObregÃ_n, VÃ_cam, Sonora, Mexico"
"        32, 831374, -79, 890148"	2211	"400, Long Point Road, Mount Pleasant, Charleston County, South Carolina, United States, 29464"
"        51, 880348, 4, 315076"	2212	"6, Oude Maasweg, Botlek, Botlek Rotterdam, Government of Rotterdam, South Holland, The Netherlands, 3197 KJ"
"        51, 938344, 4, 048856"	2213	"55, Missouriweg, Botlek, Maasvlakte Rotterdam, Government of Rotterdam, South Holland, The Netherlands, 3199 LB"
"        1, 240879, 103, 563374"	2216	"168, Sakra Place, Western Islands, Singapore, 627811"
"        22, 286731, 114, 102204"	2218	"88, Victoria Road, Sai Wan, Hong Kong, Hong Kong Island, Hong Kong"
